913|cities;computing|logistics;trucking;india|startup|project|India|-|founder|-|LAMROD
914|finance|credit scoring;immigration;india|startup|project|India|-|founder|20|Zephyr
915|econ|labour markets;india;informal work|research|project|India|-|academic|-|-
916|arts|sailing;india|competition|travel|India|-|professional|25|-
917|ai|artificial intelligence|-|career|India|-|undergrad|21|-
918|bio;ai|canine olfaction;cancer screening;india|startup|project|India|-|founder|23|Dognosis
919|bio;ai|canine olfaction;cancer screening;india|startup|project|India|-|founder|23|Dognosis
920|linguistics;edu|olympiads;linguistics;india|competition|travel|India|-|school|17|-
921|linguistics|olympiads;linguistics;polyglots;india|competition|travel|India|-|school|18|-
922|linguistics;math|olympiads;linguistics;india|competition|travel|India|-|school|16|-
923|linguistics;bio|olympiads;linguistics;india|competition|travel|India|-|school|18|-
924|edu;health|child protection;india;toys|hardware|project|India|-|founder|24|Samskar Electronics
925|health;ai|hearing aids;india;accessibility|hardware|project|India|-|founder|25|-
926|energy;materials|direct air capture;energy storage;india|startup|project|India|-|founder|26|Bakz4ever
927|finance;edu|neobanking;students;india|startup|project|India|-|founder|-|Zeni5
928|energy;media|climate startups;podcasting;india|podcast|project|India|-|founder|26|Climapreneur
929|talent;computing|recruitment;india;small towns|startup|project|India|-|founder|-|Cuvette
930|bio;computing|dna computing;india|research|project|India|-|undergrad|21|-
931|health;robotics|ventilators;medical devices;india|startup|project|India|-|founder|-|Biodesign Innovation Labs
932|arts;history|acoustics;hindu temples;india|research|project|United States|India|postdoc|34|-
933|neuro;health|neural interfaces;depression;india|startup|project|India|-|founder|22|Neural Inception
934|history;linguistics|digital archives;india;periodicals|dataset|project|United Arab Emirates|India|academic|-|Ideas of India
935|edu;talent|residencies;india;education|community|career|Canada|India|undergrad|20|The Residency
936|neuro;arts|music therapy;india;mental health|research|project|India|-|undergrad|-|Maunitva Nirakaran
937|ai;cities|construction intelligence;india|startup|project|India|-|founder|22|Contineu
938|talent;computing|incubators;india;company formation|startup|project|India|United States|founder|-|Commenda
939|materials;computing|noise cancellation|hardware|project|India|-|professional|-|-
940|edu;talent|virtual internships;india;careers|startup|project|India|-|founder|35|Clever Harvey
941|edu|stem curriculum;pakistan|-|career|Pakistan|-|professional|-|-
942|edu;media|technology education;india;youtube|video|project|India|-|school|14|Technifyed
943|talent;edu|talent search;india;gifted students|nonprofit|project|India|-|academic|-|Pratibha Poshak
944|ai;edu|assistive technology;india;accessibility|startup|project|India|-|founder|-|Trestle Labs
945|talent;finance|incubators;india;students|startup|project|India|-|founder|-|gradCapital
946|computing;econ|search;market design;india|software|project|India|-|professional|42|-
947|arts|film-making;india;rule of law|video|project|India|France|independent|-|-
948|media;talent|youth media;india|magazine|project|India|-|school|19|Empower
949|media;gov|animal welfare;india;policy|podcast|project|India|-|school|17|-
950|energy|tidal energy;india|startup|project|India|-|founder|-|-
951|edu;computing|mobile science labs;india|startup|project|India|-|founder|24|Edodwaja
952|energy;materials|batteries;india|research|project|India|-|undergrad|-|-
953|energy|airborne wind energy;india|startup|project|India|-|school|17|Alteon Energy
954|gov;media|law;india;podcasting|podcast|project|India|-|professional|-|-
955|cities;materials|sustainable construction;india|dataset|project|India|-|founder|-|Smarter Dharma
956|health;cities|walking;india;apps|startup|project|India|-|founder|21|WalkingPal
957|agri;robotics|drones;weeding;india|software|project|Canada|India|school|17|-
958|computing|software;india|startup|project|India|-|school|15|bytecubetech
959|energy;cities|charging stations;rural india|hardware|project|India|-|school|-|-
960|energy;materials|electrolysers;hydrogen;india|research|project|India|-|independent|20|-
961|talent;ai|community building;india;unconventional paths|community|project|India|-|founder|19|Wayfarers Space
962|history;ai|indian heritage;sculpture;machine learning|software|project|India|-|writer|-|Virasat
963|agri;health|nutrition;rice;india|startup|project|India|-|founder|19|UltraRice
964|media;gov|data journalism;india|dataset;book|project|India|-|writer|-|Data For India
965|agri|cassava;drought resistant crops;nepal|startup|project|Nepal|-|founder|-|Stalwart International
966|security;gov|biosecurity;india;science diplomacy|research|project|India|-|professional|-|-
967|gov;computing|courts;india;legal data|dataset|project|India|-|academic|-|XKDR Forum
968|edu|communication skills;india|startup|project|United Kingdom|India|grad|-|Dialogue Dynamics
969|neuro;ai|reading;cognitive science;india|research|project|India|-|postdoc|-|-
970|ai;econ|supply chains;india|software|project|United States|India|school|18|-
971|energy;materials|carbon capture;india|startup|project|India|-|founder|-|Matterak Technologies
972|history;media|jewish history;india;digital archives|dataset|project|India|-|school|16|Jewish Virtual Museum
973|physics;space|quantum magnetometers;navigation;india|startup|project|United States|India|founder|-|Dirac Labs
974|edu;computing|programming education;india|nonprofit|project|India|-|professional|-|freeCodeProjects
975|linguistics;arts|literary translation;tagore;india|book|project|India|-|writer|22|-
976|neuro;ai|social dynamics;multi-agent systems;india|research|travel|India|-|grad|-|-
977|energy;ai|solar power;fire prevention;india|startup|project|India|-|founder|-|Renkube
978|health;bio|large scale diagnostics;india;epidemics|startup|project|India|-|founder|-|Drizzle Health
979|math;computing|mathematics;computing;india|-|career|India|-|undergrad|-|-
980|space;talent|aerospace;india;hardware community|community|career|India|-|undergrad|20|-
981|finance|banking;india;financial inclusion|startup|project|United States|India|founder|23|All Asia NetBanking
982|talent;bio|olympiads;science;india|competition|career|India|-|school|15|-
983|space;robotics|drones;uavs;india|startup|project|India|-|founder|22|-
984|history;linguistics|digital archives;sindhi literature;india|dataset|project|India|-|academic|-|PG Sindhi Library
985|neuro|sleep;decision-making;india|research|travel|India|-|grad|-|-
