209|bio;talent|longevity;immigration;grantmaking|nonprofit|project|United States|Denmark|founder|-|Talent Bridge
210|health|mental health|nonprofit|project|United States|Australia|founder|-|-
211|computing;gov|refugees;ukraine;web platforms|software;nonprofit|project|United States|-|undergrad|-|Ukraine Take Shelter
212|bio|medical research|-|travel|United States|Brazil|undergrad|-|-
213|bio;talent|residencies;young scientists|community|project|United States|-|unknown|-|BioDojo House
214|computing;gov|censorship circumvention;free speech|software|project|United States|-|independent|-|Tor Snowflake
215|ai;linguistics|multilingual search|research|travel|Peru|-|independent|-|-
216|gov;philosophy|feminism;think tanks|thinktank|institution|United Kingdom|-|writer|-|The Other Half
217|gov|state policy;midwest|-|career|United States|-|undergrad|-|-
218|ai|ai safety|writing;research|project|Germany|-|grad|-|-
219|ai;health|machine learning in medicine|research|project|United States|-|grad|-|-
220|media|podcasting;interviews|podcast|career|United States|-|writer|-|Dwarkesh Podcast
221|ai|computer vision|-|travel|Ireland|-|independent|-|-
222|ai|crowdsourcing;ai research|nonprofit|project|United States|-|unknown|-|-
223|ai|reinforcement learning|research|project|United States|New Zealand|postdoc|-|-
224|ai;bio|computational chemistry|-|travel|United States|Canada|independent|-|-
225|econ;gov|ukraine;economic policy|writing;thinktank|career|Ukraine|-|academic|-|Kyiv School of Economics
226|ai;math|general career development|-|career|United States|Turkey|school|17|-
227|talent|effective altruism;nigeria|-|career|Canada|Nigeria|school|17|-
228|bio;energy|algae|research|career|United States|-|school|15|-
229|talent|general career development|-|career|?|-|unknown|-|-
230|talent;computing|credentialing;assessment|startup|project|Australia|-|founder|-|-
231|econ;history|china;satellite data;economic growth|research|project|United States|-|grad|-|-
232|cities|housing;yimby|nonprofit|project|United States|-|founder|-|YIMBYs of Northern Virginia
233|computing|databases;developer tools|software|project|Canada|-|independent|-|-
234|gov;history|russia;china;foreign policy|writing|project|United States|Russia|independent|-|-
235|bio;gov|longevity;regulation|research|project|United States|-|academic|-|-
236|space|spacesuits;commercial spaceflight|startup;hardware|project|United States|-|founder|-|Arch Rift
237|energy|energy storage|hardware|project|United States|Iran|founder|-|-
238|space;computing|open data;apis;astronomy|dataset;software|project|United Kingdom|South Africa|founder|-|-
239|energy|electricity grid;renewables|research|project|United States|India|undergrad|18|-
240|ai;media|blogging;podcasting|writing;podcast|career|Canada|-|writer|-|-
241|history;security|military history;progress|book|project|United States|Ireland|academic|-|-
242|history;arts|literary history;milton|book|project|United States|-|writer|-|-
243|bio|longevity|-|travel|Canada|-|school|17|-
244|physics;computing|nuclear fusion;augmented reality|-|career|United States|-|school|-|-
245|ai|artificial intelligence|startup|project|United States|Colombia|founder|-|VMind
246|health;computing|clinical software|software|project|Ireland|-|school|18|-
247|cities;talent|new towns;community building|community|project|United States|-|founder|-|Edge Esmeralda
248|econ;media|classical liberalism;mexico;youtube|video|project|Mexico|-|independent|-|Pensamiento Libre
249|bio;materials|biochemistry;materials science|-|career|United States|-|undergrad|19|-
250|talent|general career development|-|career|?|-|unknown|-|-
251|edu;space|stem education;ukraine;refugees|course|project|United States|Ukraine|professional|-|-
252|physics;space|astronomy;olympiads|research|project|Czechia|Ukraine|school|17|-
253|talent|general career development|-|career|Ukraine|-|unknown|-|-
254|econ;gov|ukraine;economic policy|thinktank|institution|Ukraine|-|academic|-|Kyiv School of Economics
255|energy;physics|hydrogen storage|research|project|United States|-|undergrad|-|-
256|finance;history|cryptocurrency;satoshi|research|project|?|-|unknown|-|-
257|talent|grantmaking;talent search|research|project|?|-|unknown|-|-
258|bio|longevity|startup|project|?|-|founder|-|-
259|progress;econ|science policy;economics of science|research|project|United States|-|academic|-|-
260|edu|economics education|software|project|United States|-|professional|-|Marginal Revolution University
261|ai;arts|ai film-making|video|project|?|-|independent|-|-
262|gov|criminal justice;public data|nonprofit|project|United States|-|founder|-|Scrutinize
263|media;philosophy|forecasting;effective altruism|writing|career|United Kingdom|-|writer|25|-
264|econ|randomised trials;gender;benin|research|project|United States|Germany|academic|-|-
265|talent;econ|charity evaluation;effective altruism|nonprofit|career|Turkey|Russia|independent|-|-
266|media;arts|magazines;miami|magazine|project|United States|-|writer|-|The Miami Native
267|talent|general career development|-|career|United Kingdom|-|undergrad|18|-
268|arts|design;ukrainian art|art|project|Poland|Ukraine|undergrad|-|-
269|physics|particle physics;acoustics|research|career|Netherlands|Ukraine|undergrad|-|-
270|computing|web development;open source;security|software|career|Ukraine|-|professional|-|-
271|ai;econ;edu|large language models;randomised trials;education|research|project|United States|New Zealand|grad|-|-
272|materials;computing|semiconductors;lithography|research|project|United States|Brazil|independent|-|-
273|edu;computing|learning tools;spaced repetition|startup;podcast|project|United States|Germany|founder|-|RemNote
274|talent|startup advice|-|career|United States|-|professional|-|-
275|cities|urbanism;housing|book|project|United States|-|writer|-|-
276|media;econ|podcasting;interviews|podcast|project|Australia|-|writer|-|Jolly Swagman
277|ai|general career development|-|travel|United States|-|professional|-|-
278|bio;ai|gene therapy;rna;machine learning|research|career|United States|-|grad|-|-
279|computing;finance|biometrics;cryptography|research|project|United States|-|academic|-|-
280|econ|economics education;pakistan|-|career|Pakistan|-|undergrad|-|-
281|media|magazines;writing|book|project|United States|-|writer|-|Tablet
282|computing|computer architecture;random number generation|research|project|United Kingdom|-|grad|-|-
283|robotics;ai|robot learning|research|travel|Canada|Ireland|undergrad|-|-
284|ai|ai safety|-|travel|Singapore|-|school|17|-
285|bio;agri|agricultural productivity|research|travel|United States|Mexico|undergrad|-|-
286|gov;energy|ukraine;emergency infrastructure|nonprofit|project|Ukraine|-|founder|-|-
287|computing;gov|ukraine;internet connectivity|nonprofit|project|United States|-|founder|-|-
288|math;edu|olympiads;mathematics education;ukraine|nonprofit;competition|project|Ukraine|-|founder|-|Kvanta
289|econ|economics research|research|career|United Kingdom|-|school|17|-
290|ai;media|reading tools;large language models|startup|project|Canada|-|founder|-|Trellis
291|gov|foreign policy;state capacity|research|career|Germany|United States|independent|-|-
292|cities|housing;yimby;ireland|nonprofit|project|Ireland|-|independent|-|-
293|cities;media|local journalism;chicago|writing|project|United States|-|writer|-|-
294|bio;ai|cell therapy;computational biology|-|travel|Switzerland|Italy|undergrad|-|-
295|cities;arts|rural revitalisation;japan|community|project|Japan|United States|founder|-|-
296|gov;econ|caribbean;think tanks|thinktank|institution|Barbados|-|founder|-|Caribbean Progress Studies Institute
297|media|magazines;ireland|magazine|project|Ireland|-|writer|-|The Fitzwilliam
298|gov;energy|state policy;clean energy|research|career|United States|-|professional|-|-
299|health|domestic abuse;womens shelters|nonprofit|project|United States|-|founder|-|GLC Empowerment Center
300|neuro|neurotechnology|-|career|Canada|-|school|-|-
