1163|gov;media|nigeria;podcasting;classical liberalism|podcast|project|Nigeria|-|writer|-|The Disaffected Nigerian
1164|agri;media|science communication;africa;podcasting|podcast|project|South Africa|Malawi|grad|-|Roots of Science
1165|agri;bio|genetics;farming;south africa|research|project|South Africa|-|academic|-|-
1166|materials;energy|corrosion;pipelines;tanzania|research|project|Tanzania|-|grad|-|-
1167|energy;bio|biofuels;waste;kenya|research|project|Kenya|-|academic|-|-
1168|finance;computing|financial inclusion;rwanda|startup|project|Rwanda|-|founder|-|MVend
1169|agri;bio|crop parasites;sorghum;kenya|research|project|Kenya|-|grad|-|-
1170|health;computing|telemedicine;gambia;senegal|startup|project|United States|Gambia|founder|-|Diaspora Health
1171|space;edu|space science;rwanda|community|project|Rwanda|-|academic|-|-
1172|energy;cities|solar power;rural electrification;uganda|startup|project|Uganda|-|founder|-|Rural Solars Uganda
1173|cities;media|urban planning;caribbean;podcasting|podcast;writing|project|Barbados|-|professional|-|-
1174|bio;health|contraception;africa|research|project|Canada|-|undergrad|-|-
1175|ai;health|retinopathy;diagnostics;kenya|research|project|Kenya|-|grad|-|-
1176|arts|animation;festivals;egypt|community|project|Egypt|-|founder|-|Animatex
1177|agri;bio|mycotoxins;maize;congo|research|project|Democratic Republic of the Congo|-|grad|-|-
1178|security;health|biosecurity;uganda|-|career|Switzerland|Uganda|professional|-|-
1179|bio;health|photodynamic therapy;cancer;kenya|research|project|Kenya|-|grad|-|-
1180|robotics;agri|drones;agriculture;uganda|hardware|project|Uganda|-|independent|-|-
1181|edu;materials|universities;senegal;engineering education|nonprofit|institution|Senegal|-|academic|-|DAUST
1182|history;bio|archaeology;archaeobotany;nigeria|research|project|United States|Nigeria|grad|-|-
1183|edu;ai|data science education;ethiopia|nonprofit|project|Ethiopia|-|academic|-|10 Academy
1184|cities;ai|drone mapping;senegal|research|project|Senegal|-|professional|-|-
1185|cities;gov|charter cities;africa|startup|career|Nigeria|-|founder|-|Abelar
1186|linguistics;arts|literary translation;caribbean|book|project|France|Jamaica|writer|-|Caribbean Translation Project
1187|econ;media|tourism;belize|writing|project|Canada|Belize|writer|-|Belize Adventure
1188|robotics;edu|robotics education;saint lucia|nonprofit|project|Saint Lucia|-|grad|-|Obtronics
1189|robotics|robotics;dominican republic|hardware|project|Dominican Republic|-|independent|-|-
1190|finance;media|fintech;west africa|writing|project|Senegal|United States|professional|-|-
1191|econ;media|taxation;caribbean;documentary|video|project|Trinidad and Tobago|-|professional|-|-
1192|energy;agri|cooling;rural development;uganda|research|project|United Kingdom|Uganda|grad|-|-
1193|health|rural health care;uganda|nonprofit|project|Uganda|-|founder|-|Mobiklinic
1194|talent;edu|career acceleration;africa|nonprofit|project|United Kingdom|Zimbabwe|founder|-|Sasha Pathways
1195|finance|financial inclusion;caribbean|research|project|United States|Haiti|grad|-|-
1196|bio;talent|wildlife guiding;kenya|-|career|Kenya|-|professional|-|-
1197|econ|macroeconomics;caribbean|research|project|United Kingdom|Guyana|academic|-|-
1198|ai;energy|solar power;optimisation;kenya|research|project|Kenya|-|grad|-|-
1199|math;edu|olympiads;mathematics education;nigeria|nonprofit;competition|project|Nigeria|-|founder|-|Special Maths Academy
1200|robotics;edu|robotics competitions;africa|competition|project|Senegal|-|founder|-|Pan-African Robotics Competition
1201|media|youtube;equatorial guinea|video|project|Equatorial Guinea|-|independent|-|-
1202|bio;health|immunotherapy;cancer|research|project|United States|Saint Lucia|grad|-|-
1203|bio;health|arboviruses;kenya|research|project|Kenya|-|grad|-|-
1204|finance;econ|microfinance;west africa|startup|project|Senegal|-|founder|-|-
1205|gov;media|caribbean;youtube|video|project|Barbados|-|independent|-|-
1206|ai;edu|programming education;africa|startup|project|United Arab Emirates|-|founder|-|-
1207|edu;econ|universities;tanzania|nonprofit|project|Tanzania|United States|founder|-|-
1208|edu;computing|programming education;nigeria|nonprofit|project|United States|Nigeria|postdoc|-|Naija Coder
1209|gov;philosophy|existential risk;caribbean|research|project|Poland|Trinidad and Tobago|academic|-|-
1210|robotics;health|surgical robotics|research|project|United Kingdom|Saint Lucia|grad|-|-
1211|econ;history|missionaries;human capital;africa|research|project|United States|Japan|grad|-|-
1212|talent;edu|women in science;africa|nonprofit|institution|Kenya|-|professional|-|Mawazo Institute
1213|econ;media|african development;podcasting|podcast;writing|project|Nigeria|-|writer|-|Ideas Untapped
1214|econ|monetary policy;liberia|research|project|Liberia|-|professional|-|-
1215|finance;media|capital markets;africa|podcast;writing|project|United Kingdom|Zambia|writer|-|Capital Markets Africa
1216|econ;cities|land value tax;africa|research|project|South Africa|-|grad|-|-
1217|computing;edu|olympiads;informatics;algeria|competition|project|Algeria|-|school|-|-
1218|robotics;health|sanitation robotics;uganda|hardware|project|Uganda|-|professional|-|-
1219|econ;arts|classical liberalism;south africa;comics|book|project|South Africa|-|academic|-|-
1220|econ;media|african development;blogging|writing|project|United States|Kenya|academic|-|An Africanist Perspective
1221|robotics;space|robotics;space|-|travel|United States|Botswana|grad|-|-
1222|talent|general career development|-|career|Ghana|-|unknown|-|-
1223|talent|general career development|-|travel|?|-|unknown|-|-
1224|security;health|biosecurity;uganda|-|career|United States|Uganda|grad|-|-
1225|arts|steelpan;caribbean music|art|career|Trinidad and Tobago|-|independent|-|-
1226|gov;history|parliamentary records;caribbean;digital archives|dataset|project|United Kingdom|Argentina|independent|-|-
1227|bio;health|mrna vaccines|research|career|United States|-|undergrad|-|-
1228|robotics|teleoperated robots;senegal|startup|project|Senegal|-|founder|-|Catyu
1229|gov|political reform;caribbean|research|project|Barbados|-|grad|-|-
1230|math;edu|olympiads;mathematics education;kenya|nonprofit|project|Kenya|-|undergrad|-|-
1231|gov;history|china;central america|research|project|China|Panama|grad|-|-
1232|computing;robotics|virtual reality;haptics|hardware|project|Bahamas|-|independent|-|-
1233|gov;econ|classical liberalism;south africa;think tanks|thinktank|institution|South Africa|-|writer|-|-
1234|health;materials|menstrual health;rwanda|research|project|Rwanda|-|independent|-|-
1235|bio;health|phage therapy;nigeria|research|travel|Canada|Nigeria|academic|-|-
1236|arts|animation;festivals;egypt|community|project|Egypt|-|founder|-|Animatex
1237|materials;energy|corrosion;pipelines;tanzania|research|travel|United Kingdom|Tanzania|grad|-|-
1238|ai|symbolic reasoning|research|travel|United States|Ghana|undergrad|-|-
1239|history;space|archaeology;remote sensing;belize|research|project|United States|-|academic|-|-
1240|gov;philosophy|classical liberalism;lebanon;maghreb|nonprofit|project|Lebanon|-|professional|-|-
1241|computing|computer science;nigeria|-|travel|United Kingdom|Nigeria|grad|-|-
1242|robotics;health|surgical robotics;caribbean|startup|project|United Kingdom|Saint Lucia|grad|-|-
1243|bio;ai|virtual cells;bioengineering|research|career|United States|Ghana|grad|-|-
1244|econ;edu|economics education;south africa|course|project|South Africa|-|academic|-|-
1245|arts;history|comics;congo;digital archives|dataset|project|?|-|independent|-|-
1246|robotics|electrical engineering;caribbean|-|travel|Trinidad and Tobago|-|undergrad|-|-
1247|health;materials|neonatal jaundice;medical devices;nigeria|hardware|project|South Africa|Nigeria|grad|-|-
1248|math;edu|olympiads;mathematics education;nigeria|nonprofit;competition|project|Nigeria|-|founder|-|Special Maths Academy
1249|bio;computing|bioinformatics;nigeria|-|travel|United States|Nigeria|grad|-|-
1250|health;linguistics|malaria;africa|research|project|United States|United Kingdom|postdoc|-|-
1251|cities;ai|drone mapping;kenya|research|project|Kenya|-|independent|-|-
1252|econ;edu|economic transition;caribbean;poland|course|project|Poland|-|academic|-|-
1253|math;edu|olympiads;mathematics education;rwanda|course|project|Rwanda|-|professional|-|African Olympiad Academy
1254|robotics|robotics;caribbean|-|travel|Barbados|-|undergrad|-|-
1255|energy;gov|energy policy;africa|thinktank|project|Kenya|-|professional|-|African Tech Futures Lab
1256|ai;computing|video compression|research|project|Ireland|Trinidad and Tobago|postdoc|-|-
1257|space;edu|astronomy education;caribbean|nonprofit|project|Saint Lucia|-|professional|-|-
1258|health;bio|covid-19;surveillance testing|research|prize|United States|-|academic|-|-
1259|computing;health|covid-19;data journalism;web scraping|dataset|prize|United States|-|school|17|-
1260|health;math|epidemic modelling;covid-19|research|prize|United Kingdom|-|academic|-|-
1261|health;bio|covid-19;diagnostics|startup|prize|United States|-|founder|-|Curative
1262|health;media|covid-19;masks;public campaigns|community|prize|Czechia|-|independent|-|Masks4All
1263|health;computing|covid-19;open data;india|dataset|prize|India|-|founder|-|covid19india.org
1264|health;bio|covid-19;testing;faroe islands|research|prize|Faroe Islands|-|academic|-|-
1265|health;econ|seroprevalence;covid-19;india|research|prize|United States|India|academic|-|-
1266|health;gov|human challenge trials;vaccines|nonprofit|prize|United States|-|unknown|-|1Day Sooner
