604|progress|progress studies;conferences|community|project|Belgium|Turkey|professional|-|-
605|energy;cities|building efficiency;architecture|research|project|United Kingdom|-|professional|-|-
606|arts;history|film;ukrainian heritage|video|project|Ukraine|-|independent|-|-
607|ai;computing|privacy;artificial intelligence|research|career|Canada|-|school|-|-
608|agri|hydroponics|research|project|Canada|Nigeria|undergrad|-|-
609|bio|longevity|research|career|United States|Australia|undergrad|-|-
610|computing;ai|audio privacy|research|project|United States|-|grad|-|-
611|talent|general career development|-|travel|Ireland|-|undergrad|-|-
612|arts;talent|arts patronage|nonprofit|project|United States|France|founder|-|-
613|bio;neuro|epilepsy;genomics|research|project|Canada|-|grad|-|-
614|history;security|digital archives;naval history|dataset|project|United States|-|professional|-|-
615|arts|classical music;viola|art|project|United States|Eritrea|independent|-|Exalt
616|ai|artificial intelligence|-|travel|United Kingdom|-|undergrad|-|-
617|gov;econ|game theory;pacific;international relations|research|project|Taiwan|United States|writer|-|-
618|health;math|clinical trials;statistics|research|project|United Kingdom|-|professional|-|-
619|ai;gov|artificial intelligence;conservatism|community|project|United States|-|undergrad|-|The David Network
620|ai|artificial intelligence|-|career|United Kingdom|-|independent|-|-
621|bio;health|apoptosis;cancer|research|project|United States|-|school|-|-
622|media|writing|writing|career|United States|-|writer|-|-
623|edu;ai|ukraine;programming education|course|project|United Kingdom|Ukraine|founder|-|-
624|ai;materials|mineral exploration;machine learning|startup|project|United States|Kazakhstan|undergrad|-|-
625|neuro;ai|whole brain emulation|research|project|United Kingdom|-|independent|-|-
626|gov|state capacity;britain|book|project|United Kingdom|-|professional|-|-
627|robotics|robotics|research|career|United States|Ukraine|undergrad|-|-
628|bio;ai|computational biology|research|career|United States|India|undergrad|-|-
629|gov;progress|patents;innovation policy|startup|project|United States|-|grad|-|-
630|philosophy|rationality|-|travel|United States|Democratic Republic of the Congo|school|16|-
631|health;media|autism;memoir|writing|project|United States|-|independent|-|-
632|talent|startups|-|travel|Ireland|Poland|founder|-|-
633|progress;econ|progress studies;cultural evolution|thinktank|institution|United Kingdom|Sri Lanka|academic|-|-
634|talent|general career development|-|travel|Canada|India|school|16|-
635|bio;health|therapeutics;drug delivery|research|project|United Kingdom|Ireland|grad|-|-
636|materials;edu|3d printing;taiwan|nonprofit|project|Taiwan|United States|undergrad|-|-
637|edu;linguistics|translation;ukraine;online courses|course|project|United States|Ukraine|undergrad|-|-
638|gov;computing|intellectual property|startup|project|United States|India|founder|-|-
639|talent|general career development|-|travel|Ireland|-|unknown|-|-
640|talent|general career development|-|career|Ukraine|-|school|18|-
641|talent|general career development|-|career|United States|-|school|17|-
642|arts|writing;belarus|art|project|United States|Belarus|independent|-|-
643|talent|general career development|-|travel|Ireland|-|undergrad|-|-
644|ai;history|digital archives;machine learning|software|project|United States|United Kingdom|grad|-|-
645|cities;media|housing;journalism|writing|career|United States|-|writer|-|-
646|bio|biotechnology|-|travel|Spain|-|undergrad|-|-
647|ai;bio|artificial intelligence;biotechnology|-|career|Canada|India|school|16|-
648|neuro|neurons|research|career|Canada|-|school|-|-
649|ai;philosophy|animal welfare;large language models|research|project|Spain|-|grad|-|-
650|arts|classical music;piano|art|career|United States|-|school|-|-
651|arts|animation;ukraine|video|project|Ukraine|-|independent|-|-
652|talent|general career development|-|career|United States|Ukraine|undergrad|-|-
653|bio;agri|fish genetics;aquaculture|research|career|United States|-|undergrad|-|-
654|econ;edu|fertility;education|research|project|United Kingdom|Germany|grad|-|-
655|ai;gov|regulation;germany;large language models|software|project|Germany|-|professional|-|-
656|math;ai|formal mathematics;open source|dataset|project|United Kingdom|India|school|-|-
657|bio|genome editing|research|project|United Kingdom|Ireland|grad|-|-
658|gov;media|free speech;britain|nonprofit|project|United Kingdom|-|writer|-|-
659|talent;econ|immigrant entrepreneurship;ukraine|nonprofit|project|United Kingdom|Ukraine|founder|-|-
660|ai;computing|personal assistants;productivity|startup|project|United Kingdom|-|founder|-|-
661|progress;gov|research and development;science policy|research|project|United Kingdom|-|professional|-|-
662|ai;cities|real estate;machine learning|startup|project|United States|-|school|-|ChatARV
663|ai;computing|privacy;encrypted computation|research|project|United Kingdom|Singapore|undergrad|-|-
664|ai;gov|ai policy|research|project|Germany|-|independent|-|-
665|bio;neuro|longevity;neuroimmunology|research|project|United Kingdom|India|school|16|-
666|computing|software projects|software|project|Italy|-|school|16|-
667|physics;security|sensing;imaging|hardware|project|United States|India|school|-|-
668|arts;philosophy|aesthetics;beauty|writing|project|United Kingdom|-|writer|-|The Cultural Tutor
669|bio;health|antibiotic resistance;diagnostics|research|project|Singapore|India|school|-|-
670|linguistics;edu|language learning;apps|software|project|United States|-|school|-|-
671|robotics|exoskeletons|hardware|project|Canada|Argentina|undergrad|-|-
672|ai;gov|diplomacy;artificial intelligence|research|project|United States|-|professional|-|-
673|philosophy;gov|political theory;great books|-|career|United States|-|undergrad|-|-
674|ai;health|prenatal testing;machine learning|startup|project|United Kingdom|South Africa|founder|-|-
675|computing;edu|apps;study tools|software|project|Ireland|-|school|-|-
676|edu;media|universities;self-directed learning|book|project|United States|Venezuela|undergrad|-|-
677|space|space debris|research|project|United States|Vietnam|school|16|-
678|health;materials|blood logistics;medical devices|hardware|project|Taiwan|-|school|-|-
679|econ;computing|pricing;apps|-|career|United States|-|undergrad|19|-
680|progress|scientific societies|nonprofit|institution|United Kingdom|-|founder|-|Society for Technological Advancement
681|robotics|robotic hands|hardware|project|United States|Canada|undergrad|-|-
682|energy;econ|electricity prices;energy policy|research|project|United Kingdom|-|professional|-|-
683|bio;ai|computational biology|research|career|United States|Brazil|undergrad|-|-
684|progress;media|development;magazines|magazine|project|United Kingdom|United States|writer|-|-
685|materials;robotics|motorsport;engineering|research|career|United Arab Emirates|India|school|-|-
686|bio;progress|lab automation|hardware|project|United States|Italy|undergrad|-|-
687|math;ai|mathematics;machine learning|research|career|United Kingdom|-|undergrad|-|-
688|neuro|brain computer interfaces|research|career|Canada|Sri Lanka|school|17|-
689|robotics|robotics|-|career|Canada|-|school|14|-
690|health|clinical trials|research|project|United Kingdom|-|professional|-|-
691|physics|theoretical physics|research|career|United States|Moldova|independent|-|-
692|econ;progress|industrial policy;innovation|research|project|United States|Romania|grad|-|-
693|econ;philosophy|podcasting;economics|podcast|project|Portugal|-|school|17|-
694|econ;media|economics education;video|video|project|Lithuania|-|academic|-|-
695|health|mental health;therapy|startup|career|United Kingdom|-|school|17|-
696|space|satellites|startup|project|United States|India|school|-|Orbitum
697|talent|entrepreneurship|startup|career|United States|-|school|16|-
698|econ;history|china;economic growth;machine learning|research|project|United States|China|grad|-|-
699|talent|general career development|-|career|Malaysia|-|school|-|-
700|progress;media|progress studies;video|video|project|United States|-|independent|-|-
