1014|arts;edu|theatre education;india|course|project|India|-|professional|-|-
1015|math;philosophy|mathematics;philosophy|-|travel|United States|India|undergrad|18|-
1016|health;ai|cancer detection;medical devices;india|startup|project|India|-|grad|22|RNT Health Insights
1017|robotics;space|rovers;india|hardware|project|India|-|school|16|-
1018|ai;econ|flood forecasting;india;remote sensing|research|project|India|-|academic|-|-
1019|media;gov|podcasting;hindi;india|podcast|project|India|-|writer|-|Puliyabaazi
1020|robotics|robotic arms;industrial inspection;india|startup|project|India|-|founder|-|Armatrix
1021|agri;computing|livestock;iot;india|startup|project|India|-|founder|-|Livestockify
1022|bio;health|air pollution;algae;india|hardware|project|India|-|school|19|-
1023|materials;security|anti-counterfeiting;india|startup|project|India|-|founder|-|ColourCryption
1024|edu;robotics|accessibility;tactile displays;india|hardware|project|India|-|founder|23|uDot
1025|robotics;health|prosthetics;india|hardware|project|India|-|school|-|-
1026|robotics;health|prosthetics;india|startup|project|India|-|founder|22|-
1027|media;bio|wildlife;india;documentary|video|project|India|-|independent|-|-
1028|materials;energy|graphene;plastic waste;india|startup|project|India|-|founder|26|HydroPlas Tech
1029|materials;health|wearables;thermal comfort;india|startup|project|India|-|founder|-|TRIPd
1030|energy;materials|emissions;industry;india|research|project|India|-|school|18|-
1031|energy;health|air pollution;pakistan|research|project|Pakistan|-|founder|-|-
1032|energy;materials|desalination;water;india|startup|project|India|-|founder|25|-
1033|neuro|cognitive neuroscience;india|-|travel|India|-|grad|-|-
1034|math;physics|category theory;india|research|career|United States|India|undergrad|-|-
1035|bio;neuro|stem cells;india|startup|project|India|-|founder|-|NeoVes
1036|agri;materials|soil erosion;agricultural waste;india|startup|project|Canada|India|school|17|SucroSoil
1037|agri;robotics|agricultural robots;india|hardware|project|India|-|school|17|-
1038|ai;talent|recruitment;india|startup|project|India|-|founder|-|Recruitr AI
1039|cities|civil engineering;india|-|career|India|-|undergrad|20|-
1040|energy;materials|batteries;electric vehicles;india|startup|project|India|-|founder|25|-
1041|finance;gov|unclaimed assets;india|startup|project|India|-|founder|-|Rightful
1042|health;robotics|neonatal care;medical devices;india|hardware|project|India|-|undergrad|21|-
1043|materials;health|wearables;thermal comfort;india|hardware|project|India|-|founder|-|-
1044|energy;materials|powertrains;emissions;india|research|project|India|-|founder|-|-
1045|health;computing|blood donation;open source;india|software|project|India|-|founder|-|Open Blood
1046|physics|olympiads;india|competition|career|India|-|school|13|-
1047|space;talent|rocketry;india;community building|community|project|India|-|undergrad|20|-
1048|health;computing|speech therapy;india;accessibility|software|project|India|-|school|15|-
1049|talent|general career development|-|career|India|-|school|19|-
1050|computing;edu|digital access;low-cost computing|hardware|project|Bangladesh|-|school|17|-
1051|econ;edu|small business;india|course|project|India|-|founder|-|HowFrameworks
1052|ai;bio|drug discovery;personalised medicine;india|startup|project|India|-|school|18|Synthera
1053|history|archaeology;himalayas;nepal|research|project|Nepal|-|independent|-|-
1054|ai;computing|edge computing;india|startup|project|India|-|founder|19|InTacht
1055|robotics;computing|haptics;virtual reality;india|hardware|project|India|-|undergrad|20|-
1056|ai;materials|manufacturing;automation;india|startup|project|India|-|founder|24|-
1057|bio;health|mosquitoes;india|hardware|project|India|-|founder|-|Algaevity
1058|health;robotics|wheelchairs;accessibility;india|hardware|project|India|-|founder|-|-
1059|materials;energy|green steel;india|startup|project|India|-|founder|-|Seric Steel
1060|talent|general career development|-|travel|United States|Bangladesh|undergrad|22|-
1061|health;robotics|posture monitoring;medical devices;india|hardware|project|India|-|founder|-|-
1062|health;bio|biomarkers;radiation;india|startup|project|India|-|undergrad|20|RAD-Scan
1063|space;robotics|drones;logistics;india|startup|project|India|-|founder|19|Falken Aerospace
1064|talent|general career development|-|career|United States|India|undergrad|19|-
1065|edu;robotics|stem education;robotics kits;india|startup|project|India|-|independent|20|-
1066|ai;computing|cloud infrastructure;india|startup|project|India|-|founder|21|Aquanode
1067|robotics;health|prosthetics;machine learning|startup|project|?|-|founder|24|Horus Prosthetics
1068|ai;health|cardiology;india|startup|project|India|-|founder|-|Ezbeat
1069|energy;bio|carbon removal;oceans;india|startup|project|India|-|founder|25|-
1070|ai;history|digital archives;machine translation;india;ai generated audio|startup;podcast|project|India|-|founder|25|Thothica
1071|ai;linguistics|speech models;indian languages|startup|project|India|-|founder|-|Maya Research
1072|physics;edu|quantum computing;gamification;india|game|project|India|-|school|16|Qubit Quest
1073|energy;materials|electric vehicles;india|startup|project|India|-|professional|-|-
1074|computing|software;india|-|career|India|-|independent|21|-
1075|robotics;cities|sanitation;robotics;india|hardware|project|India|-|founder|-|-
1076|robotics;energy|drones;wireless charging;india|hardware|project|India|-|undergrad|-|-
1077|ai;talent|grantmaking;india;ai research|nonprofit|project|India|-|founder|-|Exception Raised
1078|econ;gov|economic data;india|dataset|institution|India|-|academic|-|CEDA
1079|security;robotics|counter-drone;india|startup|project|India|-|founder|-|Garudakshak
1080|health;bio|breath diagnostics;india|startup|project|India|-|founder|21|-
1081|bio;computing|bioinformatics;automation;india|software|project|India|-|founder|-|-
1082|talent|general career development|-|travel|India|-|undergrad|20|-
1083|space|rocketry;india|startup|project|India|-|founder|-|Abyom SpaceTech
1084|materials;energy|plastic waste;building materials;india|startup|project|India|-|founder|27|Angirus
1085|agri;econ|agricultural markets;india;smallholders|startup|project|India|-|founder|30|Wingrow Agritech
1086|ai;edu|olympiads;india;informatics|competition|travel|India|-|school|-|SPOI
1087|ai;computing|writing tools;india;olympiads|software|project|India|-|school|17|InkVell
1088|talent;finance|crowdfunding;india|startup|career|India|-|founder|-|Veeraa
1089|health;materials|autoinjectors;snakebite;india|hardware|project|India|-|founder|-|-
1090|linguistics;history|indus script;ancient writing;open data|dataset|project|?|-|independent|-|-
1091|ai;health|wheelchairs;accessibility;india|software|project|India|-|school|16|CapNav-Lite
1092|cities;energy|wastewater;low-carbon housing;india|research|project|United States|India|undergrad|17|-
1093|neuro;ai|neurodivergence;wearables;india|startup|project|India|-|founder|-|NeuraEase
1094|space;cities|evtol;aviation;india|startup|project|India|-|founder|-|Vyobha Aerospace
1095|talent|general career development|-|career|India|-|school|-|-
1096|robotics;health|prosthetics;india|hardware|project|India|-|school|17|-
1097|ai;health|speech restoration;medical devices;india|hardware|project|India|-|founder|22|-
1098|space|cubesats;earth observation;india|startup|project|India|-|founder|21|Nebula Space Organisation
1099|cities;computing|mapping;navigation;india|startup|project|India|-|founder|-|Nakshatra Maps
1100|robotics;ai|human-robot interaction;india|research|project|India|-|founder|-|-
1101|arts|popular music;india|art|project|India|-|independent|21|-
1102|ai;cities|earthquakes;geotechnics;india|startup|project|India|-|founder|24|GeoLiquefy
1103|bio|tissue culture;lab tools;india|startup|project|India|-|undergrad|19|-
1104|materials;energy|low-carbon cement;agricultural waste;india|startup|project|India|-|founder|-|EarthSprint Solutions
1105|energy;cities|battery swapping;electric vehicles;india|startup|project|India|-|founder|24|Chakraswap
1106|computing;agri|mesh networks;iot;india|hardware|project|India|-|founder|-|-
1107|energy;ai|water pollution;iot;india|startup|project|India|-|founder|-|GreenScore
1108|gov;edu|public policy;kerala;india|nonprofit;course|project|India|-|founder|-|Nayaneethi Policy Collective
1109|materials;computing|semiconductors;open hardware;india|hardware;community|project|India|-|undergrad|-|HackerFab IITB
1110|health;robotics|diabetic neuropathy;wearables;india|hardware|project|India|-|school|17|Neurosole
1111|econ;gov|state growth;kerala;india|writing|project|India|-|independent|-|Kerala Growth Series
1112|health;ai|womens health;india|startup|project|India|United States|founder|-|NexuSelf
1113|edu;arts|music education;india;teacher training|nonprofit|project|India|-|founder|-|Tala Education
1114|ai;bio|oncolytic viruses;drug discovery;india|research|project|India|-|founder|-|-
1115|security;robotics|aerial defence;india|hardware|project|India|-|founder|-|-
1116|energy;materials|synthetic fuels;solar power;india|research|project|India|-|professional|-|-
1117|cities;computing|travel;hospitality;india|startup|project|India|-|school|18|-
1118|ai;edu|storytelling;children;india|startup|project|India|-|founder|22|-
1119|space;energy|space solar power;india|startup|project|India|-|school|17|Xorbital
1120|materials;agri|vegan leather;agricultural waste;india|startup|project|India|-|founder|22|Avinya Vegan Leather
1121|bio|gene editing;india|startup|project|India|-|founder|-|Mandrake Bioworks
1122|materials;physics|quantum dots;india|research|project|India|-|undergrad|20|-
1123|cities;robotics|accessibility;rail;india|hardware|project|India|-|undergrad|20|-
1124|bio;ai|drug discovery;india|startup|project|India|-|founder|-|LiteFold
1125|ai;health|radiology;medical imaging;india|startup|project|India|Germany|professional|-|-
1126|talent;finance|micro-grants;india;young builders|nonprofit|project|India|-|school|18|1825 Fund
1127|ai;computing|attention;productivity;india|startup|project|India|-|school|16|Workithm
1128|ai;progress|ai for science;india|research|project|India|-|school|18|-
1129|energy;media|climate communication;india;air pollution|video;podcast|project|India|-|writer|-|Earth Chakra
1130|energy;computing|nuclear power;india|research|project|India|-|founder|26|-
